Time (s),Ay (m/s²)
0.0012499999720603228,9.77137565612793
0.0024999999441206455,9.822598457336426
0.0037499999161809683,9.798242568969727
0.004999999888241291,9.868284225463867
0.0062500000931322575,9.890727043151855
0.007499999832361937,9.937437057495117
0.008750000037252903,9.916685104370117
0.009999999776482582,9.900148391723633
0.011250000447034836,9.960123062133789
0.012500000186264515,9.966711044311523
0.013749999925494194,9.96221923828125
0.014999999664723873,9.987646102905273
0.016249999403953552,10.02098560333252
0.017500000074505806,10.00209903717041
0.01875000074505806,9.997262954711914
0.019999999552965164,9.98537826538086
0.021250000223517418,9.993819236755371
0.02250000089406967,10.005979537963867
0.023749999701976776,10.00478458404541
0.02500000037252903,9.952223777770996
0.026249999180436134,9.942756652832031
0.027499999850988388,9.945475578308105
0.028750000521540642,9.933809280395508
0.029999999329447746,9.919092178344727
0.03125,9.91848087310791
0.032499998807907104,9.93391227722168
0.03375000134110451,9.913254737854004
0.03500000014901161,9.883726119995117
0.036249998956918716,9.893306732177734
0.03750000149011612,9.895934104919434
0.038750000298023224,9.88862133026123
0.03999999910593033,9.8862943649292
0.04125000163912773,9.8862943649292
0.042500000447034836,9.88903522491455
0.04374999925494194,9.896761894226074
0.04500000178813934,9.889162063598633
0.04625000059604645,9.893399238586426
0.04749999940395355,9.882391929626465
0.04874999821186066,9.856100082397461
0.05000000074505806,9.896056175231934
0.051249999552965164,9.92007064819336
0.05249999836087227,9.899758338928223
0.05375000089406967,9.904983520507812
0.054999999701976776,9.910420417785645
0.05624999850988388,9.961201667785645
0.057500001043081284,9.97055721282959
0.05874999985098839,9.975899696350098
0.05999999865889549,9.931544303894043
0.061250001192092896,9.95956802368164
0.0625,9.980413436889648
0.0637499988079071,9.98279857635498
0.06499999761581421,9.999564170837402
0.06624999642372131,9.97219467163086
0.06750000268220901,9.998791694641113
0.06875000149011612,9.97993278503418
0.07000000029802322,10.009570121765137
0.07124999910593033,9.99337100982666
0.07249999791383743,9.978423118591309
0.07374999672174454,9.992262840270996
0.07500000298023224,10.002006530761719
0.07625000178813934,9.997446060180664
0.07750000059604645,10.003870010375977
0.07874999940395355,10.032873153686523
0.07999999821186066,9.996175765991211
0.08124999701976776,10.028947830200195
0.08250000327825546,9.97235107421875
0.08375000208616257,9.997507095336914
0.08500000089406967,9.973479270935059
0.08624999970197678,10.00209903717041
0.08749999850988388,9.995814323425293
0.08874999731779099,9.975171089172363
0.09000000357627869,10.00209903717041
0.09125000238418579,9.994121551513672
0.0925000011920929,9.9744234085083
0.09375,9.992448806762695
0.0949999988079071,9.985541343688965
0.09624999761581421,9.9697847366333
