Time (s),Ay (m/s²)
0.0012499999720603228,9.781216621398926
0.0024999999441206455,9.841211318969727
0.0037499999161809683,9.797099113464355
0.004999999888241291,9.842206001281738
0.0062500000931322575,9.836942672729492
0.007499999832361937,9.87763786315918
0.008750000037252903,9.885714530944824
0.009999999776482582,9.87948226928711
0.011250000447034836,9.876681327819824
0.012500000186264515,9.918128967285156
0.013749999925494194,9.864900588989258
0.014999999664723873,9.8875732421875
0.016249999403953552,9.931873321533203
0.017500000074505806,9.930097579956055
0.01875000074505806,9.903254508972168
0.019999999552965164,9.874650955200195
0.021250000223517418,9.798439025878906
0.02250000089406967,9.827963829040527
0.023749999701976776,9.810347557067871
0.02500000037252903,9.839555740356445
0.026249999180436134,9.84886646270752
0.027499999850988388,9.880287170410156
0.028750000521540642,9.884389877319336
0.029999999329447746,9.875507354736328
0.03125,9.893902778625488
0.032499998807907104,9.899581909179688
0.03375000134110451,9.868875503540039
0.03500000014901161,9.902146339416504
0.036249998956918716,9.93452262878418
0.03750000149011612,9.919499397277832
0.038750000298023224,9.905903816223145
0.03999999910593033,10.000505447387695
0.04125000163912773,10.052618026733398
0.042500000447034836,10.024614334106445
0.04374999925494194,10.01657485961914
0.04500000178813934,10.040421485900879
0.04625000059604645,10.027604103088379
0.04749999940395355,10.01489543914795
0.04874999821186066,9.990741729736328
0.05000000074505806,9.961413383483887
0.051249999552965164,10.011557579040527
0.05249999836087227,10.018486976623535
0.05375000089406967,10.004629135131836
0.054999999701976776,9.991168975830078
0.05624999850988388,9.98762321472168
0.057500001043081284,10.006667137145996
0.05874999985098839,10.000075340270996
0.05999999865889549,9.957530975341797
0.061250001192092896,9.981478691101074
0.0625,9.971063613891602
0.0637499988079071,9.942985534667969
0.06499999761581421,9.939371109008789
0.06624999642372131,9.948148727416992
0.06750000268220901,9.904311180114746
0.06875000149011612,9.887107849121094
0.07000000029802322,9.8862943649292
0.07124999910593033,9.85325813293457
0.07249999791383743,9.856900215148926
0.07374999672174454,9.823566436767578
0.07500000298023224,9.822664260864258
0.07625000178813934,9.803032875061035
0.07750000059604645,9.78418254852295
0.07874999940395355,9.772944450378418
0.07999999821186066,9.752302169799805
0.08124999701976776,9.765315055847168
0.08250000327825546,9.784502983093262
0.08375000208616257,9.720621109008789
0.08500000089406967,9.686684608459473
0.08624999970197678,9.678810119628906
0.08749999850988388,9.666168212890625
0.08874999731779099,9.625452995300293
0.09000000357627869,9.652400016784668
0.09125000238418579,9.659817695617676
0.0925000011920929,9.579536437988281
0.09375,9.57265567779541
0.0949999988079071,9.554051399230957
0.09624999761581421,9.527817726135254
0.09749999642372131,9.54992389678955
0.09875000268220901,9.531113624572754
0.10000000149011612,9.50616455078125
0.10125000029802322,9.462955474853516
0.10249999910593033,9.416787147521973
0.10374999791383743,9.455588340759277
0.10499999672174454,9.461861610412598
0.10625000298023224,9.418717384338379
0.10750000178813934,9.432381629943848
0.10875000059604645,9.442084312438965
0.10999999940395355,9.438075065612793
0.11124999821186066,9.426186561584473
0.11249999701976776,9.400469779968262
0.11375000327825546,9.396915435791016
0.11500000208616257,9.404698371887207
0.11625000089406967,9.40268325805664
0.11749999970197678,9.42935562133789
0.11874999850988388,9.406595230102539
0.11999999731779099,9.384472846984863
0.12125000357627869,9.384472846984863
0.12250000238418579,9.3541259765625
0.1237500011920929,9.375592231750488
0.125,9.382223129272461
0.1262499988079071,9.365166664123535
0.1274999976158142,9.349237442016602
0.1287499964237213,9.376157760620117
0.12999999523162842,9.349655151367188
0.13124999403953552,9.376609802246094
