Time (s),Ay (m/s²)
0.0012499999720603228,9.930045127868652
0.0024999999441206455,9.948371887207031
0.0037499999161809683,9.932156562805176
0.004999999888241291,9.974076271057129
0.0062500000931322575,9.9216947555542
0.007499999832361937,9.939371109008789
0.008750000037252903,9.93482494354248
0.009999999776482582,9.904666900634766
0.011250000447034836,9.929720878601074
0.012500000186264515,9.936216354370117
0.013749999925494194,9.962964057922363
0.014999999664723873,9.9315767288208
0.016249999403953552,9.901824951171875
0.017500000074505806,9.906731605529785
0.01875000074505806,9.915291786193848
0.019999999552965164,9.921927452087402
0.021250000223517418,9.891109466552734
0.02250000089406967,9.86699390411377
0.023749999701976776,9.859280586242676
0.02500000037252903,9.836373329162598
0.026249999180436134,9.82697582244873
0.027499999850988388,9.829644203186035
0.028750000521540642,9.834770202636719
0.029999999329447746,9.827187538146973
0.03125,9.783700942993164
0.032499998807907104,9.800644874572754
0.03375000134110451,9.824448585510254
0.03500000014901161,9.795730590820312
0.036249998956918716,9.780023574829102
0.03750000149011612,9.794707298278809
0.038750000298023224,9.791682243347168
0.03999999910593033,9.764552116394043
0.04125000163912773,9.769942283630371
0.042500000447034836,9.765642166137695
0.04374999925494194,9.756871223449707
0.04500000178813934,9.78714370727539
0.04625000059604645,9.786242485046387
0.04749999940395355,9.775314331054688
0.04874999821186066,9.775314331054688
0.05000000074505806,9.775314331054688
0.051249999552965164,9.758670806884766
0.05249999836087227,9.775056838989258
0.05375000089406967,9.760527610778809
0.054999999701976776,9.78333854675293
0.05624999850988388,9.73250675201416
0.057500001043081284,9.798482894897461
0.05874999985098839,9.79304027557373
0.05999999865889549,9.773274421691895
0.061250001192092896,9.838118553161621
0.0625,9.852518081665039
0.0637499988079071,9.827674865722656
0.06499999761581421,9.78979206085205
0.06624999642372131,9.802176475524902
0.06750000268220901,9.79549789428711
0.06875000149011612,9.794615745544434
0.07000000029802322,9.840080261230469
0.07124999910593033,9.805846214294434
0.07249999791383743,9.832518577575684
0.07374999672174454,9.847265243530273
0.07500000298023224,9.81518840789795
0.07625000178813934,9.864252090454102
0.07750000059604645,9.909551620483398
0.07874999940395355,9.896686553955078
0.07999999821186066,9.912374496459961
0.08124999701976776,9.970508575439453
0.08250000327825546,9.919635772705078
0.08375000208616257,9.98279857635498
0.08500000089406967,9.987459182739258
0.08624999970197678,10.009175300598145
0.08749999850988388,10.004786491394043
0.08874999731779099,10.032814979553223
0.09000000357627869,10.024703979492188
0.09125000238418579,10.054798126220703
0.0925000011920929,10.121925354003906
0.09375,10.126680374145508
0.0949999988079071,10.094444274902344
0.09624999761581421,10.131478309631348
0.09749999642372131,10.119373321533203
0.09875000268220901,10.155388832092285
0.10000000149011612,10.177129745483398
0.10125000029802322,10.189303398132324
0.10249999910593033,10.23645305633545
0.10374999791383743,10.284600257873535
0.10499999672174454,10.3157377243042
0.10625000298023224,10.356718063354492
0.10750000178813934,10.432035446166992
0.10875000059604645,10.495283126831055
0.10999999940395355,10.530471801757812
0.11124999821186066,10.537973403930664
0.11249999701976776,10.613981246948242
0.11375000327825546,10.69131088256836
0.11500000208616257,10.73110580444336
0.11625000089406967,10.764039039611816
0.11749999970197678,10.886748313903809
0.11874999850988388,10.92075252532959
0.11999999731779099,10.925262451171875
0.12125000357627869,10.955538749694824
0.12250000238418579,10.962315559387207
0.1237500011920929,10.79434585571289
0.125,10.220149040222168
0.1262499988079071,10.210822105407715
0.1274999976158142,10.394186973571777
0.1287499964237213,10.080570220947266
0.12999999523162842,10.041186332702637
0.13124999403953552,9.958969116210938
0.13249999284744263,9.945168495178223
0.13375000655651093,10.05154037475586
0.13500000536441803,10.126791954040527
0.13625000417232513,9.968883514404297
0.13750000298023224,9.905879020690918
0.13875000178813934,10.02026653289795
0.14000000059604645,10.031526565551758
0.14124999940395355,10.01332950592041
0.14249999821186066,10.138066291809082
0.14374999701976776,11.161800384521484
0.14499999582767487,10.65705680847168
0.14624999463558197,10.804839134216309
0.14749999344348907,10.547914505004883
0.14875000715255737,11.065154075622559
0.15000000596046448,10.85134506225586
